osm_id,tipo_osm,amenity,nombre,cocina,ciudad,calle,cp,telefono,web,horario,lat,lon
7300260160,node,pub,hostal poncebos,,poncebos,,,+34 985 84 64 47,,,43.262012,-4.8312618
7356492175,node,pub,la calleja,,arangas,,,,,Mo-Su 08:00-22:00,43.3281067,-4.7975938
7359476007,node,pub,el cerezo,regional,,,,+34 985 84 52 35,,,43.3440908,-4.906706
7593331272,node,pub,bar casa beyao,,,,,,,,43.3622353,-5.6520646
7608159743,node,pub,café astros,,,,,,,,43.3597955,-5.8612736
7617716892,node,pub,la clave,,,,,,,,43.5428855,-5.6653971
7617716894,node,pub,gallery,,,,,,,,43.5433719,-5.6655327
7617718291,node,pub,angeles y demonios,,,,,,,,43.5431039,-5.6649921
7617718389,node,pub,cabaré,,,,,,,,43.5427327,-5.6664163
7617718491,node,pub,la nevera de tarantino,,,,,,,,43.5431656,-5.6658113
7621607086,node,pub,el pez lata,,,,,,,,43.5427013,-5.6629376
7621642485,node,pub,la naviera,,,,,,,,43.5432254,-5.663124
7623546286,node,pub,la mina,,,,,,,,43.5429484,-5.6636563
7623546287,node,pub,el tremendo,,,,,,,,43.543029,-5.6636696
7650674249,node,pub,gastrobar morena clara,,,,,,,,43.3720394,-5.8312358
7650674250,node,pub,unic,,oviedo / uviéu,,,,,,43.3728158,-5.8308854
7673227174,node,pub,cafe cuore,,oviedo / uviéu,,,,,,43.3729351,-5.8312219
7787676752,node,pub,bar la puente,,,,,,,,43.4536807,-4.9688036
7804569193,node,pub,la catalana,,,,,,,,43.5463736,-6.5317808
7814577949,node,pub,chiringuito el xiglu,,,,,+34 695 182 503,,,43.4366689,-4.8274393
7819719169,node,pub,bar tienda la nava,,,,,+34 985 854 084,,,43.4305614,-5.3131243
7819719170,node,pub,bar puente agüera,,,,,+34 685 410 764,,,43.4630238,-5.3135561
7819719171,node,pub,bar el charcon,,,,,+34 676 989 570,,,43.4421095,-5.3632184
7819719183,node,pub,bar la encrucijada,,,,,,,,43.3936879,-5.4177731
7837262548,node,pub,casa gonzález suárez,,oviedo,Calle Ramón y Cajal,33003,+34 984 83 96 36,https://casagonzalezsuarez.com/,,43.361765,-5.8457579
7837264961,node,pub,jamón jamón,,oviedo / uviéu,Calle Ramón y Cajal,33003,+34 984706984,,,43.3620372,-5.8458407
7878559246,node,pub,la fragua,,,,,,,,43.3602619,-5.844278
7879075055,node,pub,la cantina de gascona,,,,,,,,43.3645786,-5.8452075
7882066920,node,pub,punto zero,,,,,,,,43.362919,-5.8652018
7882066921,node,pub,lord vader,,,,,,,,43.3629863,-5.8653981
7884384662,node,pub,rezeta cantina,,,,,,,,43.3573552,-5.8477749
7884424365,node,pub,el veintiuno,,,,,,,,43.3566112,-5.8495887
7885204824,node,pub,willl bar,,,,,,,,43.3606563,-5.8554058
7885216451,node,pub,no te cortes con el jamón,,oviedo,Calle Ramón y Cajal,33003,+34 984 83 96 36,https://notecortesconeljamon.com,,43.3618449,-5.8457834
7885231319,node,pub,café riego,,,,,,,,43.3614123,-5.8456435
7885307929,node,pub,taberna del arco,,oviedo / uviéu,Plaza de América,33005,,,,43.3613578,-5.8575992
7887036633,node,pub,cervecería l'artesana,,oviedo / uviéu,Calle Santa Clara,,+34 664 61 89 70,,Mo-Su 17:30-01:00,43.3642276,-5.8470479
7897410382,node,pub,cuarto y mitá,,,,,,,,43.3630206,-5.8557378
7900746480,node,pub,moon,,,,,,,,43.367102,-5.8739877
7916676284,node,pub,cervecería cimmeria,,oviedo / uviéu,Calle Martínez Vigil,,+34 648 25 87 62,,"Tu-Th 18:30-23:00; Fr-Sa 18:30-01:00; Mo,Su off",43.3641468,-5.84176
7917551077,node,pub,café mesón cami,,,,,,,,43.367389,-5.8680511
7920716608,node,pub,chiringuito playa gulpiyuri green bar,,,,,,https://www.playagulpiyurigreenbar.es/,,43.4445885,-4.8854546
7931685850,node,pub,el patio,,,,,,,,43.3436657,-5.3569957
8315190580,node,pub,café campillin,,,,,,,,43.3578512,-5.8424162
8335469448,node,pub,bar san llorenti,,,,,,,,43.5301517,-5.3814031
8379389917,node,pub,chiringuito aramar playa,,,,,+34 634 524 651,,,43.6087677,-5.7828735
8694025649,node,pub,el rincón de flor,,,,,,,,43.4238008,-5.8328938
8694622979,node,pub,bar la titi,,infiesto/l'infiestu,,,,,,43.3488632,-5.363029
8694830027,node,pub,el vapor,,,,,,,,43.4261948,-5.8365868
8771765317,node,pub,the balance,,,,,,,,43.5438121,-5.662547
8772930940,node,pub,bar ortea,,,,,+34 985 788 059,,,43.3317038,-5.7776954
8842954364,node,pub,la prorroga,regional,arenas de cabrales,,,,,,43.3026915,-4.8190637
8891152653,node,pub,bar el cruce,,,,,+34 684 608 825,,,43.436297,-5.8467773
8900287843,node,pub,el fuero,,,Marqués de Casa Valdés,,+34644679102,https://el-fuerogijon.negocio.site/,"Mo-Fr 07:15-23:00; Sa, Su 07:15-17:00, 19:00-23:00",43.5389787,-5.6542096
8900294867,node,pub,la abadía,,,Marqués de Casa Valdés,,+34660131701,https://es.restaurantguru.com/Hablaya-Gijon-8,Mo-Su 18:15-01:00,43.5388482,-5.6535481
8917621991,node,pub,bar migal's club,,,,,,,,43.4145848,-4.7320128
8917621992,node,pub,la botica,,,,,+34 676 190 404,,,43.5131962,-5.2686305
8939744543,node,pub,el raitán,regional;mexican,arenas de cabrales,,,+34 985 84 66 41,https://www.elraitan.es/,"We-Su 17:00-01:00; Fr,Sa 17:00-02:00",43.3017834,-4.8155122
9089090221,node,pub,bar las xanas,,,,,+34 985 761 471,,,43.2742703,-5.9936157
9105001302,node,pub,galerna,,,,,,,,43.5632758,-6.1450502
9215697393,node,pub,thyrsus,,,,,,,,43.3666504,-5.8530935
9316256507,node,pub,casa lúpulo taproom,,,Calle La Merced,,+34 611 43 36 60,,"Mo,We,Th 18:00-23:00; Fr 18:00-01:00; Sa 12:30-15:30,18:00-01:00; Su 12:30-15:30,18:00-23:00",43.5435435,-5.6627294
9318147586,node,pub,vall de orras,,,,,,,"Mo-Sa 07:00-18:00+; Su,PH 08:30-18:00+",43.5311945,-5.6681897
9319420215,node,pub,zio pig urban italian,,,Calle del Instituto,,+34985330069,https://ziopig.es/,,43.5432878,-5.6629302
9321576382,node,pub,cabanón,,,Cai La Estación / Calle La Estación,,+34 627 07 26 57,,"Mo-Th 18:00-23:45; Fr 18:00-03:00; Sa 12:30-15:00,19:00-03:00; Su 12:30-15:00,19:00-23:45",43.5594226,-5.9230904
9321576383,node,pub,bar félix,,,Calle de Los Alas,,,,,43.5560301,-5.9213239
9321591476,node,pub,dai de birras,,,Calle Eduardo Sierra,,+34 665 509 361,https://cervezadai.es,,43.3884524,-6.0687348
9321594486,node,pub,l'artesana,,,Calle Baldomero Alonso,,+34 627 97 80 39,,"Mo-Th 18:00-23:00; Fr-Sa 13:00-15:30,18:00-02:30; Su 18:00-22:30",43.3115414,-5.6908556
9341546521,node,pub,l'orbayu,,arenas de cabrales,,,,,,43.3031662,-4.8171713
9365732685,node,pub,el cormorán peludo,,candás,Cai Valdés Pumarino,33430,,,Tu-Su 12:00-02:00,43.5901754,-5.7652153
9382111999,node,pub,the burlesque club,,oviedo / uviéu,Calle Martínez Vigil,33010,,,,43.3638356,-5.8420142
9666891417,node,pub,utopía,,,,,,,,43.5437729,-5.6617019
9888578487,node,pub,bar pepe,,,,,,,,43.3798503,-5.5794158
10089898415,node,pub,glam,,oviedo / uviéu,Calle Mon,33009,,,,43.3607261,-5.8435524
10089912041,node,pub,babia,,oviedo / uviéu,Calle Mon,33003,,,,43.3610172,-5.8435466
10106868494,node,pub,urban's,,la corredoria,Calle Ignacio Herrero Garralda,33011,,,,43.3848324,-5.82125
10107115993,node,pub,bar choli,,,,,+34 985 881 485,,,43.6032553,-5.7768043
10126293741,node,pub,el desván pub oviedo,,oviedo,Calle Rosal,33009,,,,43.3591535,-5.8483087
10143580326,node,pub,mar salada chill out,,oviedo,Calle Trascorrales,33009,,,,43.3607857,-5.843861
10143580327,node,pub,el duende,,oviedo / uviéu,Calle Mon,33003,,,,43.3612048,-5.8435613
10143580329,node,pub,el montañés,,oviedo / uviéu,Calle Mon,33009,,,,43.3606101,-5.8434153
10263397413,node,pub,bar siglo xx,,,,,,,,43.3494689,-5.3651168
10276896583,node,pub,la galería,,,,,,,,43.3449303,-5.3606052
10570469609,node,pub,la grifería del mundo,,,,,,,,43.3717884,-5.8343298
10572420143,node,pub,bar el central,,oviedo / uviéu,,,,,,43.3703269,-5.8545719
10592287915,node,pub,el rincón de arboleya,,,,,,,,43.3681602,-5.8641765
10614326984,node,pub,bar tapia,,,,,,,,43.3650063,-5.865954
10614356187,node,pub,titty twister,,,,,,,,43.3643288,-5.8678119
10651832162,node,pub,casa peke,,,,,,,,43.5859001,-5.9185855
10754517568,node,pub,loft 28,,,,,,,,43.3551044,-5.8610282
10754517569,node,pub,cervecería kraken,,,,,,,,43.3551422,-5.8607194
10925221378,node,pub,cafe pub el alquimista,,,,,,,,43.53009,-5.6642816
10957822251,node,pub,taberna la bicha,,,,,,,,43.5102826,-5.6708758
11071757133,node,pub,la taberna de gil,,,,,,,,43.3566256,-5.8733229
11071757135,node,pub,bar tino,,,,,,,,43.3574979,-5.8722958
11071757136,node,pub,dar2,,,,,,,,43.3585759,-5.8696601
11071757138,node,pub,santino,,,,,,,,43.3585184,-5.8682352
11074937128,node,pub,el rebecu,,,,,,,,43.3616957,-5.8612321
11076450676,node,pub,pío xii,,,,,,,,43.3635594,-5.8628382
11104524828,node,pub,salamanca,,,,,,,,43.5290843,-5.6607708
11203254688,node,pub,la barrica 13,,candás,Cai Valdés Pumarino,33430,,,"Su-Th 13:30-15:30,18:30-23:30; Fr-Sa 13:30-15:30,18:30-02:30",43.5902502,-5.7649654
11204803419,node,pub,mamba negra,,,,,,,,43.3607643,-5.8429552
11206100491,node,pub,la bombilla,,,,,+34 985 82 01 11,,,43.4898068,-6.111506
11291109012,node,pub,bar faraguyes,,,,,+34 985 882 310,,,43.6120293,-5.8387306
11291109035,node,pub,bar ramiro,,,,,+34 657 263 286,https://barramiro.com/,,43.5860858,-5.9184998
11297649721,node,pub,las gaviotas,,,,,+34 984 833 453,,,43.5703206,-5.9232781
11341408738,node,pub,cervecería la cerve,,,,,,,,43.5587013,-6.0750168
11367163383,node,pub,la cantina de lito,,,,,,,,43.4904895,-6.1144702
11377861681,node,pub,el cañal,,,,,+34 985614115,,,43.2342447,-5.5066755
11501083777,node,pub,bar astur,,oviedo / uviéu,Calle Montes del Sueve,33012,,,,43.369106,-5.8564994
11532550707,node,pub,mala noche,,,,,,,,43.3633801,-5.8458557
11532563634,node,pub,nessy,,,,,,,,43.363344,-5.8459979
11541724182,node,pub,la armónica del paraguas,,,,,,,,43.3640226,-5.8419083
11549436378,node,pub,vinoteca les travieses,,,,,,,,43.3850829,-5.8257058
11555283302,node,pub,la taberna de adry,,,,,,,,43.369552,-5.8546729
11572409311,node,pub,fenix,,,,,,,,43.3599099,-5.8432875
11595671906,node,pub,north club,,,,,,,,43.3614538,-5.8427287
11641365579,node,pub,bar el campo,,,,,,,,43.6137994,-5.8002388
11641425503,node,pub,bar la inopia,,,,,,,,43.3606008,-5.8596651
11674081815,node,pub,la taberna del pichón,,,,,,,,43.3632528,-5.8621898
11687547695,node,pub,ay carmela,,oviedo / uviéu,Calle de Santa Ana,,,,,43.3618795,-5.843486
11687547696,node,pub,la taberna del viajero,,,,,,,,43.3617833,-5.8434757
11746411144,node,pub,bar la penela,,,,,,,,43.3570758,-5.8355404
11748657507,node,pub,guacamay,,,,,,,,43.3644176,-5.8603963
11764442233,node,pub,el cuevanu,,,,,,,,43.24691,-5.5632125
11771045870,node,pub,cervecería noise,,,,,,,,43.3599587,-5.8428941
11891563137,node,pub,voila!,,,,,,,,43.3873816,-5.8187277
11910703080,node,pub,la parada de fray,,,,,,,,43.3670211,-5.8507784
11954265640,node,pub,café bar peñas azules,,,,,,,,43.3678107,-5.8462255
12021255657,node,pub,"taberna ""el peñón""",,l'arena,Bajada a la Rula,33125,,,,43.5579744,-6.0762372
12053320510,node,pub,peak & mcqueen “el bibio”,,,,,,,"Mo off; Tu-Fr 13:00-16:00,18:00-21:00; Sa-Su 12:00-16:00",43.5361933,-5.6450528
12084831954,node,pub,el poli,,,,,,,,43.2084202,-5.7906423
12084935834,node,pub,la vega,,,,,,,,43.2071521,-5.7898962
12084944187,node,pub,l' ultimu,,,,,,,,43.2051479,-5.7911032
12089604045,node,pub,hogar del pensionista,,,,,,,,43.2036013,-5.7898674
12090780149,node,pub,carolina,,,,,,,,43.2500185,-5.7730001
12090799943,node,pub,del camín,,,,,,,,43.2483931,-5.7720681
12090815592,node,pub,baturicio,,,,,,,,43.2654879,-5.7381236
12090816451,node,pub,la parra,,,,,,,,43.2653209,-5.7379328
12090819601,node,pub,seattle garden,,,,,,,,43.2501793,-5.7772273
12117007645,node,pub,luna,,,,,,,,43.1612227,-6.0960075
12120763634,node,pub,la taberna del lúpulo,,,,,,,,43.5399764,-5.6564984
12126317931,node,pub,bar liñadita,,oviedo/uviéu,Calle Vázquez de Mella,33012,,,,43.3646608,-5.8612347
12126369467,node,pub,bar la guineana,,oviedo/uviéu,Calle Vázquez de Mella,33012,,,,43.3646742,-5.8613936
12127968761,node,pub,el rinconín de davi,,,,,+34 644 935 493,,,43.3684803,-5.8220301
12148729914,node,pub,xareu,,,,,,,,43.2424469,-5.7790094
12186793884,node,pub,bar casa julia,,,,,+34985784452,,,43.3432296,-5.9792139
12186793894,node,pub,cafe-bar cafe's,,,,,+34985462366,,,43.2485619,-5.7761658
12228451415,node,pub,bar queros,,,,,,,,43.5450306,-5.9010949
12264337221,node,pub,la rueda,,,,,,,,43.3851437,-5.8136968
12292194274,node,pub,cervecería babilonia,,,,,,,,43.3716749,-5.834396
12293506999,node,pub,cervecería champion,,,,,,,,43.3580401,-5.5076258
12324615960,node,pub,l' chigre de luisín,,,,,,,,43.3530614,-5.8429306
12384766831,node,pub,bar castañeda,,,,,+34 985548838,,,43.5386761,-5.9234849
12398054974,node,pub,el mosaico,,,,,,,,43.5360269,-5.8938477
12443525134,node,pub,amana,,,,,,,,43.3651889,-5.8430787
12443567517,node,pub,bichos y dichos,,,,,,,,43.3667203,-5.8515687
12571633306,node,pub,scala,burger,ribadesella / ribeseya,,33560,+34 651 91 16 73,https://www.ribadesella.es/es/content/scala-cerveceria-burguer,,43.4640732,-5.0660048
12626231072,node,pub,small dream,,,,,,,,43.3754088,-5.8192854
12723929778,node,pub,la cofradía del vino,,,,,,,,43.358563,-5.8455874
12762364261,node,pub,cervecería sherwood,,,,,,,,43.3640098,-5.8443141
12793265126,node,pub,vicen's taberna musical,,,,,,,,43.3579921,-5.8436954
12817855616,node,pub,casa kuki,,,,,,,,43.5314784,-5.6687423
12921513195,node,pub,el parque,,,,,,,,43.3661561,-5.8313983
12950391402,node,pub,scourmont,,,,,,,,43.5398937,-5.6615208
12989512025,node,pub,bar latas,,,,,,,,43.1735505,-5.7497229
13027127101,node,pub,old school by arde lvcvs,burger,,Calle Álava,33210,,https://oldschoolgijon.com/,,43.5258944,-5.6755697
13028331973,node,pub,donan castle,,gijón/xixón,Calle Corín Tellado,33204,+34984292704,,"Mo off; Tu-Th 18:00-23:00; Fr 18:00-24:00; Sa 12:00-15:00,18:00-24:00; Su 12:00-15:00,18:00-23:00",43.5277054,-5.6425866
13061771210,node,pub,seliquín,,,,,,,,43.6160567,-5.7919826
13075701708,node,pub,sidrería la cabaña del santu,,,Calle Río Sella,,,,,43.5202065,-5.6652219
13087599975,node,pub,popeye's bar,,,,,,,,43.3682602,-5.8440986
13087599976,node,pub,jarabo,,,,,,,,43.3680998,-5.8443296
13103291801,node,pub,pub  babilonia,,,Calle del Rosario,33201,,,,43.5465988,-5.664691
13138357861,node,pub,la señora,,,,,,,,43.247396,-5.7734687
13138389987,node,pub,pub dkda,,mieres del camín,Cai Cuadonga,33600,,,,43.2469469,-5.7735172
13138500001,node,pub,pub dkda,,,Cai Cuadonga,33600,,,,43.2469576,-5.7735052
13155100971,node,pub,la sucursal,,mieres del camín,Cai la Pista,33600,,,,43.2490621,-5.7741007
13167489320,node,pub,la huella del gato,,,Calle Sabino Alonso Fueyo,33934,+34620983889,https://lahuelladelgato.es/,,43.3028583,-5.7059876
13173716073,node,pub,río astur,,,,,+34985148617,https://www.rioastursidreria.es/,,43.5324853,-5.6621678
13176728813,node,pub,terrazas ipanema,,,,,,https://www.terrazasipanema.com/,,43.5439463,-5.5288917
13183733368,node,pub,cervecería la vega,,,,,,,,43.3636418,-5.841901
13208907742,node,pub,el camarote,,,,,,,,43.5869487,-5.7688875
13233659329,node,pub,bar castrillón,,,,,,,,43.3973501,-6.7913146
13236730597,node,pub,cervecería manhattan,,,,,,,,43.3667981,-5.8296617
13236756305,node,pub,bar los ángeles,,,,,,,,43.3673875,-5.8281882
13281532598,node,pub,the corner la pomar,,,,,,,,43.3113161,-5.6905941
13288675466,node,pub,nüa gastrobar,,,,,,,,43.3632497,-5.863081
13290471434,node,pub,friends,,,,,,,,43.3606436,-5.8556036
13294147785,node,pub,el velero,,,,,,,,43.5623107,-6.1464111
13294157916,node,pub,noctiluca,,,,,,,,43.5611929,-6.1474298
13294160729,node,pub,la espumita,,,,,,,,43.5648944,-6.1480734
13296721169,node,pub,onde vane,,,,,,,,43.5471535,-5.9192898
13296742307,node,pub,taberna urogallo,,,,,,,,43.5469447,-5.9197158
13296768664,node,pub,patagonia,,,,,,,,43.5468859,-5.9195947
13306533262,node,pub,malicia,,,,,,,,43.6151556,-5.7922183
13310757697,node,pub,paco's beer,,,,,,,,43.3862671,-5.8247944
13408439438,node,pub,bodegón el manantial,,,,,,,,43.3669591,-5.8520816
13474439649,node,pub,almercáu,,,Calle Luanco / Cai Lluanco,33207,,,"We 17:00-21:00; Th-Fr 11:00-14:30,17:00-21:00; Sa 11:00-15:00",43.5382899,-5.6681627
13725803274,node,pub,el mazucu,,,,,,,,43.3692315,-5.8541671
114378434,way,pub,cambalaché,,,,,,,,,
153028871,way,pub,bar,,,,,,,,,
164122673,way,pub,tabierna tasca y maya,,,,,,,,,
251212674,way,pub,el tribunal,,,,,,,,,
251212687,way,pub,sidreria julio,,,,,,,,,
271713375,way,pub,bar-tienda san feliz,,,,,,,,,
271817864,way,pub,casa celsa,regional,lamuño,,33150,+34 985596367,,,,
274704101,way,pub,bar piscina fluvial de sollovio,,,,,+34 649 435 148,https://www.ayto-illas.es/74,11:30-19:30,,
297142542,way,pub,folixa,sandwich,ciañu,Calle Jaime Alberti,33900,,,,,
310425273,way,pub,el pixoto,,,,,,,,,
311752329,way,pub,el mirador,,,,,+34 636 93 3069,,,,
333095299,way,pub,salsipuedes,,uviéu - oviedo,,,,,,,
356071198,way,pub,pachu,,,,,,,,,
361295721,way,pub,chiringu la cueva,,,,,,,,,
363399039,way,pub,bar albergue castiellu,,,,,,https://albergue.world/,,,
420083523,way,pub,el americano,,,,,,,,,
446433379,way,pub,las grandas,,vistalegre,,33730,,,,,
446572862,way,pub,la playina,,,,,,,,,
500835681,way,pub,area recreativa,,,,,,,,,
519756941,way,pub,el rincón de cabrales,regional,arenas de cabrales,,,,,,,
544215900,way,pub,bar el cañaveral,,,,,,,,,
602558047,way,pub,la palanca,,,,,,,,,
693081901,way,pub,bar buenavista,,,,,+34 985496784,,,,
729102699,way,pub,rodiles playa,,,,,,,,,
896355059,way,pub,bar miami,,,,,,,,,
937883002,way,pub,los templarios,,,,,,,,,
1222753398,way,pub,café bar ánfora,,l'arena,Calle Doctor Alfredo Carreño,,,,,,
